user_id,name,role,login_count,access_level,session_time,var_activity,last_login_time
2269,UserTest_2269,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
2270,UserTest_2270,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
2271,UserTest_2271,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
2272,UserTest_2272,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
2273,UserTest_2273,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
2274,UserTest_2274,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
2275,UserTest_2275,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
2276,UserTest_2276,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
2277,UserTest_2277,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
2278,UserTest_2278,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
2279,UserTest_2279,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
2280,UserTest_2280,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
2281,UserTest_2281,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
2282,UserTest_2282,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
2283,UserTest_2283,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
2284,UserTest_2284,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
2285,UserTest_2285,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2286,UserTest_2286,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2287,UserTest_2287,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
2288,UserTest_2288,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
2289,UserTest_2289,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
2290,UserTest_2290,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2291,UserTest_2291,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2292,UserTest_2292,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
2293,UserTest_2293,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
2294,UserTest_2294,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
2295,UserTest_2295,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
2296,UserTest_2296,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
2297,UserTest_2297,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2298,UserTest_2298,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
2299,UserTest_2299,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
2300,UserTest_2300,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
2301,UserTest_2301,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
2302,UserTest_2302,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
2303,UserTest_2303,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
2304,UserTest_2304,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
2305,UserTest_2305,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
2306,UserTest_2306,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
2307,UserTest_2307,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
2308,UserTest_2308,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
2309,UserTest_2309,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
2310,UserTest_2310,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
2311,UserTest_2311,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
2312,UserTest_2312,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
2313,UserTest_2313,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
2314,UserTest_2314,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
2315,UserTest_2315,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
2316,UserTest_2316,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
2317,UserTest_2317,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
2318,UserTest_2318,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
2319,UserTest_2319,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
2320,UserTest_2320,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2321,UserTest_2321,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
2322,UserTest_2322,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
2323,UserTest_2323,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
2324,UserTest_2324,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
2325,UserTest_2325,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
2326,UserTest_2326,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
2327,UserTest_2327,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
2328,UserTest_2328,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
2329,UserTest_2329,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
2330,UserTest_2330,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
2331,UserTest_2331,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2332,UserTest_2332,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
2333,UserTest_2333,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
2334,UserTest_2334,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
2335,UserTest_2335,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
2336,UserTest_2336,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2337,UserTest_2337,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
2338,UserTest_2338,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
2339,UserTest_2339,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
2340,UserTest_2340,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
2341,UserTest_2341,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
2342,UserTest_2342,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
2343,UserTest_2343,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
2344,UserTest_2344,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
2345,UserTest_2345,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
2346,UserTest_2346,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
2347,UserTest_2347,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
2348,UserTest_2348,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
2349,UserTest_2349,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
2350,UserTest_2350,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
2351,UserTest_2351,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
2352,UserTest_2352,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
2353,UserTest_2353,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
2354,UserTest_2354,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
2355,UserTest_2355,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
2356,UserTest_2356,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
2357,UserTest_2357,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
2358,UserTest_2358,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
2359,UserTest_2359,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
2360,UserTest_2360,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
2361,UserTest_2361,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
2362,UserTest_2362,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
2363,UserTest_2363,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
2364,UserTest_2364,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
2365,UserTest_2365,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
2366,UserTest_2366,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
2367,UserTest_2367,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
2368,UserTest_2368,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
2369,UserTest_2369,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
2370,UserTest_2370,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
2371,UserTest_2371,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
2372,UserTest_2372,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
2373,UserTest_2373,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
2374,UserTest_2374,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
2375,UserTest_2375,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
2376,UserTest_2376,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2377,UserTest_2377,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
2378,UserTest_2378,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
2379,UserTest_2379,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
2380,UserTest_2380,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
2381,UserTest_2381,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
2382,UserTest_2382,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
2383,UserTest_2383,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
2384,UserTest_2384,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
2385,UserTest_2385,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
2386,UserTest_2386,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
2387,UserTest_2387,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
2388,UserTest_2388,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
2389,UserTest_2389,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
2390,UserTest_2390,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2391,UserTest_2391,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
2392,UserTest_2392,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2393,UserTest_2393,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
2394,UserTest_2394,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
2395,UserTest_2395,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2396,UserTest_2396,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
2397,UserTest_2397,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
2398,UserTest_2398,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
2399,UserTest_2399,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
2400,UserTest_2400,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
2401,UserTest_2401,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
2402,UserTest_2402,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
2403,UserTest_2403,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
2404,UserTest_2404,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
2405,UserTest_2405,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
2406,UserTest_2406,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
2407,UserTest_2407,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
2408,UserTest_2408,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
2409,UserTest_2409,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
2410,UserTest_2410,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
2411,UserTest_2411,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
2412,UserTest_2412,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
2413,UserTest_2413,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
2414,UserTest_2414,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2415,UserTest_2415,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
2416,UserTest_2416,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
2417,UserTest_2417,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
2418,UserTest_2418,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
2419,UserTest_2419,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2420,UserTest_2420,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
2421,UserTest_2421,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
2422,UserTest_2422,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
2423,UserTest_2423,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
2424,UserTest_2424,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
2425,UserTest_2425,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
2426,UserTest_2426,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
2427,UserTest_2427,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
2428,UserTest_2428,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
2429,UserTest_2429,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
2430,UserTest_2430,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2431,UserTest_2431,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
2432,UserTest_2432,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
2433,UserTest_2433,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
2434,UserTest_2434,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
2435,UserTest_2435,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
2436,UserTest_2436,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
2437,UserTest_2437,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
2438,UserTest_2438,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2439,UserTest_2439,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
2440,UserTest_2440,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
2441,UserTest_2441,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
2442,UserTest_2442,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
2443,UserTest_2443,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
2444,UserTest_2444,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
2445,UserTest_2445,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
2446,UserTest_2446,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
2447,UserTest_2447,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2448,UserTest_2448,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
2449,UserTest_2449,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
2450,UserTest_2450,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
2451,UserTest_2451,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
2452,UserTest_2452,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
2453,UserTest_2453,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
2454,UserTest_2454,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
2455,UserTest_2455,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2456,UserTest_2456,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
2457,UserTest_2457,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
2458,UserTest_2458,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
2459,UserTest_2459,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
2460,UserTest_2460,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
2461,UserTest_2461,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
2462,UserTest_2462,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
2463,UserTest_2463,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
2464,UserTest_2464,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
2465,UserTest_2465,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
2466,UserTest_2466,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
2467,UserTest_2467,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
2468,UserTest_2468,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
2469,UserTest_2469,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
2470,UserTest_2470,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
2471,UserTest_2471,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
2472,UserTest_2472,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
2473,UserTest_2473,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
2474,UserTest_2474,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
2475,UserTest_2475,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
2476,UserTest_2476,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
2477,UserTest_2477,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
2478,UserTest_2478,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2479,UserTest_2479,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
2480,UserTest_2480,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
2481,UserTest_2481,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
2482,UserTest_2482,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
2483,UserTest_2483,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
2484,UserTest_2484,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
2485,UserTest_2485,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
2486,UserTest_2486,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
2487,UserTest_2487,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
2488,UserTest_2488,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
2489,UserTest_2489,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
2490,UserTest_2490,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
2491,UserTest_2491,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
2492,UserTest_2492,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
2493,UserTest_2493,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
2494,UserTest_2494,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
2495,UserTest_2495,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
2496,UserTest_2496,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
2497,UserTest_2497,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
2498,UserTest_2498,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
2499,UserTest_2499,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2500,UserTest_2500,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
2501,UserTest_2501,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
2502,UserTest_2502,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
2503,UserTest_2503,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
2504,UserTest_2504,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
2505,UserTest_2505,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
2506,UserTest_2506,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
2507,UserTest_2507,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
2508,UserTest_2508,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
2509,UserTest_2509,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
2510,UserTest_2510,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
2511,UserTest_2511,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
2512,UserTest_2512,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
2513,UserTest_2513,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
2514,UserTest_2514,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
2515,UserTest_2515,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
2516,UserTest_2516,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
2517,UserTest_2517,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
2518,UserTest_2518,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
2519,UserTest_2519,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
2520,UserTest_2520,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
2521,UserTest_2521,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
2522,UserTest_2522,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
2523,UserTest_2523,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
2524,UserTest_2524,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
2525,UserTest_2525,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
2526,UserTest_2526,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
2527,UserTest_2527,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
2528,UserTest_2528,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
2529,UserTest_2529,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
2530,UserTest_2530,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
2531,UserTest_2531,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
2532,UserTest_2532,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
2533,UserTest_2533,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2534,UserTest_2534,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
2535,UserTest_2535,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
2536,UserTest_2536,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
2537,UserTest_2537,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
2538,UserTest_2538,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
2539,UserTest_2539,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
2540,UserTest_2540,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
2541,UserTest_2541,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
2542,UserTest_2542,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
2543,UserTest_2543,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
2544,UserTest_2544,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
2545,UserTest_2545,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
2546,UserTest_2546,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
2547,UserTest_2547,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
2548,UserTest_2548,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2549,UserTest_2549,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
2550,UserTest_2550,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
2551,UserTest_2551,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
2552,UserTest_2552,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
2553,UserTest_2553,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
2554,UserTest_2554,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
2555,UserTest_2555,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
2556,UserTest_2556,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
2557,UserTest_2557,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
2558,UserTest_2558,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
2559,UserTest_2559,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
2560,UserTest_2560,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
2561,UserTest_2561,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2562,UserTest_2562,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
2563,UserTest_2563,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
2564,UserTest_2564,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
2565,UserTest_2565,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
2566,UserTest_2566,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
2567,UserTest_2567,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
2568,UserTest_2568,admin,78,2,2737.07,9.25,2025-05-03 02:29:26
2569,UserTest_2569,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
2570,UserTest_2570,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
2571,UserTest_2571,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
2572,UserTest_2572,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
2573,UserTest_2573,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
2574,UserTest_2574,accounter,828,1,3434.92,3.04,2025-04-08 02:29:26
2575,UserTest_2575,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
2576,UserTest_2576,accounter,647,3,1271.21,6.56,2025-04-26 02:29:26
2577,UserTest_2577,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
2578,UserTest_2578,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
2579,UserTest_2579,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
2580,UserTest_2580,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
2581,UserTest_2581,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
2582,UserTest_2582,accounter,197,3,1286.17,8.64,2025-05-02 02:29:26
2583,UserTest_2583,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
2584,UserTest_2584,analyst,859,3,1519.06,5.9,2025-04-10 02:29:26
2585,UserTest_2585,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
2586,UserTest_2586,developer,264,3,1260.92,8.59,2025-04-14 02:29:26
2587,UserTest_2587,manager,845,2,2208.41,2.65,2025-05-02 02:29:26
2588,UserTest_2588,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
2589,UserTest_2589,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
2590,UserTest_2590,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
2591,UserTest_2591,manager,781,4,3592.44,7.04,2025-05-02 02:29:26
2592,UserTest_2592,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
2593,UserTest_2593,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
2594,UserTest_2594,developer,600,4,1489.21,8.6,2025-04-26 02:29:26
2595,UserTest_2595,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
2596,UserTest_2596,manager,960,3,2814.12,6.29,2025-04-12 02:29:26
2597,UserTest_2597,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
2598,UserTest_2598,developer,946,4,2911.43,1.09,2025-04-19 02:29:26
2599,UserTest_2599,admin,923,3,1829.24,2.88,2025-04-17 02:29:26
2600,UserTest_2600,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
2601,UserTest_2601,manager,846,3,2884.1,8.51,2025-04-16 02:29:26
2602,UserTest_2602,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
2603,UserTest_2603,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2604,UserTest_2604,accounter,954,3,2577.71,1.83,2025-04-19 02:29:26
2605,UserTest_2605,analyst,882,3,2027.6,9.34,2025-04-19 02:29:26
2606,UserTest_2606,manager,134,1,2453.29,6.3,2025-05-02 02:29:26
2607,UserTest_2607,admin,73,3,1260.92,2.88,2025-04-17 02:29:26
2608,UserTest_2608,accounter,717,2,2587.04,5.8,2025-04-20 02:29:26
2609,UserTest_2609,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
2610,UserTest_2610,accounter,73,3,2889.42,9.09,2025-05-07 02:29:26
2611,UserTest_2611,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
2612,UserTest_2612,accounter,536,1,1697.88,3.84,2025-04-26 02:29:26
2613,UserTest_2613,admin,280,2,1359.93,4.12,2025-04-26 02:29:26
